hotel_name,city,date,price_per_night,rating,season,is_weekend,year
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-03,168.72,4.5,Summer,Weekday,2027
Dilijan Resort,Dilijan,2027-08-03,141.07,4.3,Summer,Weekday,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-03,121.48,4.4,Summer,Weekday,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-03,154.01,4.2,Summer,Weekday,2027
Jermuk Grand Hotel,Jermuk,2027-08-03,181.25,4.3,Summer,Weekday,2027
Grand Hotel Gyumri,Gyumri,2027-08-03,130.24,4.1,Summer,Weekday,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-03,95.64,4.0,Summer,Weekday,2027
Aleksandrapol Hotel,Gyumri,2027-08-03,105.33,3.9,Summer,Weekday,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-04,256.62,4.7,Summer,Weekday,2027
Republica Hotel Yerevan,Yerevan,2027-08-04,224.82,4.5,Summer,Weekday,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-04,264.15,4.6,Summer,Weekday,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-04,239.56,4.4,Summer,Weekday,2027
Metropol Hotel Yerevan,Yerevan,2027-08-04,170.17,4.3,Summer,Weekday,2027
Grand Hotel Yerevan,Yerevan,2027-08-04,141.82,4.2,Summer,Weekday,2027
Opera Suite Hotel,Yerevan,2027-08-04,156.72,4.1,Summer,Weekday,2027
Silachi Hotel,Yerevan,2027-08-04,149.88,4.0,Summer,Weekday,2027
Marriott Tsaghkadzor,Tsaghkadzor,2027-08-04,146.22,4.6,Summer,Weekday,2027
Kecharis Hotel & Resort,Tsaghkadzor,2027-08-04,94.28,4.5,Summer,Weekday,2027
Ararat Resort Tsaghkadzor,Tsaghkadzor,2027-08-04,120.99,4.4,Summer,Weekday,2027
Golden Palace Tsaghkadzor,Tsaghkadzor,2027-08-04,81.78,4.2,Summer,Weekday,2027
Tufenkian Old Dilijan Complex,Dilijan,2027-08-04,208.75,4.7,Summer,Weekday,2027
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-04,159.40,4.5,Summer,Weekday,2027
Dilijan Resort,Dilijan,2027-08-04,159.97,4.3,Summer,Weekday,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-04,161.89,4.4,Summer,Weekday,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-04,132.44,4.2,Summer,Weekday,2027
Jermuk Grand Hotel,Jermuk,2027-08-04,104.96,4.3,Summer,Weekday,2027
Grand Hotel Gyumri,Gyumri,2027-08-04,121.74,4.1,Summer,Weekday,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-04,81.67,4.0,Summer,Weekday,2027
Aleksandrapol Hotel,Gyumri,2027-08-04,100.15,3.9,Summer,Weekday,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-05,301.87,4.7,Summer,Weekday,2027
Republica Hotel Yerevan,Yerevan,2027-08-05,217.08,4.5,Summer,Weekday,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-05,195.88,4.6,Summer,Weekday,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-05,257.89,4.4,Summer,Weekday,2027
Metropol Hotel Yerevan,Yerevan,2027-08-05,208.56,4.3,Summer,Weekday,2027
Grand Hotel Yerevan,Yerevan,2027-08-05,145.07,4.2,Summer,Weekday,2027
Opera Suite Hotel,Yerevan,2027-08-05,131.65,4.1,Summer,Weekday,2027
Silachi Hotel,Yerevan,2027-08-05,168.45,4.0,Summer,Weekday,2027
Marriott Tsaghkadzor,Tsaghkadzor,2027-08-05,129.91,4.6,Summer,Weekday,2027
Kecharis Hotel & Resort,Tsaghkadzor,2027-08-05,111.58,4.5,Summer,Weekday,2027
Ararat Resort Tsaghkadzor,Tsaghkadzor,2027-08-05,127.66,4.4,Summer,Weekday,2027
Golden Palace Tsaghkadzor,Tsaghkadzor,2027-08-05,112.69,4.2,Summer,Weekday,2027
Tufenkian Old Dilijan Complex,Dilijan,2027-08-05,180.54,4.7,Summer,Weekday,2027
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-05,182.89,4.5,Summer,Weekday,2027
Dilijan Resort,Dilijan,2027-08-05,187.50,4.3,Summer,Weekday,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-05,187.50,4.4,Summer,Weekday,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-05,136.54,4.2,Summer,Weekday,2027
Jermuk Grand Hotel,Jermuk,2027-08-05,147.44,4.3,Summer,Weekday,2027
Grand Hotel Gyumri,Gyumri,2027-08-05,90.22,4.1,Summer,Weekday,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-05,138.03,4.0,Summer,Weekday,2027
Aleksandrapol Hotel,Gyumri,2027-08-05,115.39,3.9,Summer,Weekday,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-06,321.13,4.7,Summer,Weekday,2027
Republica Hotel Yerevan,Yerevan,2027-08-06,254.83,4.5,Summer,Weekday,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-06,225.30,4.6,Summer,Weekday,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-06,206.42,4.4,Summer,Weekday,2027
Metropol Hotel Yerevan,Yerevan,2027-08-06,178.38,4.3,Summer,Weekday,2027
Grand Hotel Yerevan,Yerevan,2027-08-06,170.50,4.2,Summer,Weekday,2027
Opera Suite Hotel,Yerevan,2027-08-06,98.35,4.1,Summer,Weekday,2027
Silachi Hotel,Yerevan,2027-08-06,141.97,4.0,Summer,Weekday,2027
Marriott Tsaghkadzor,Tsaghkadzor,2027-08-06,122.26,4.6,Summer,Weekday,2027
Kecharis Hotel & Resort,Tsaghkadzor,2027-08-06,137.66,4.5,Summer,Weekday,2027
Ararat Resort Tsaghkadzor,Tsaghkadzor,2027-08-06,88.24,4.4,Summer,Weekday,2027
Golden Palace Tsaghkadzor,Tsaghkadzor,2027-08-06,130.92,4.2,Summer,Weekday,2027
Tufenkian Old Dilijan Complex,Dilijan,2027-08-06,174.86,4.7,Summer,Weekday,2027
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-06,200.00,4.5,Summer,Weekday,2027
Dilijan Resort,Dilijan,2027-08-06,174.53,4.3,Summer,Weekday,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-06,152.26,4.4,Summer,Weekday,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-06,144.79,4.2,Summer,Weekday,2027
Jermuk Grand Hotel,Jermuk,2027-08-06,169.33,4.3,Summer,Weekday,2027
Grand Hotel Gyumri,Gyumri,2027-08-06,91.38,4.1,Summer,Weekday,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-06,104.03,4.0,Summer,Weekday,2027
Aleksandrapol Hotel,Gyumri,2027-08-06,91.38,3.9,Summer,Weekday,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-07,375.00,4.7,Summer,Weekend,2027
Republica Hotel Yerevan,Yerevan,2027-08-07,224.54,4.5,Summer,Weekend,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-07,267.21,4.6,Summer,Weekend,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-07,266.94,4.4,Summer,Weekend,2027
Metropol Hotel Yerevan,Yerevan,2027-08-07,219.76,4.3,Summer,Weekend,2027
Grand Hotel Yerevan,Yerevan,2027-08-07,178.67,4.2,Summer,Weekend,2027
Opera Suite Hotel,Yerevan,2027-08-07,141.48,4.1,Summer,Weekend,2027
Silachi Hotel,Yerevan,2027-08-07,176.48,4.0,Summer,Weekend,2027
Marriott Tsaghkadzor,Tsaghkadzor,2027-08-07,149.27,4.6,Summer,Weekend,2027
Kecharis Hotel & Resort,Tsaghkadzor,2027-08-07,113.39,4.5,Summer,Weekend,2027
Ararat Resort Tsaghkadzor,Tsaghkadzor,2027-08-07,161.75,4.4,Summer,Weekend,2027
Golden Palace Tsaghkadzor,Tsaghkadzor,2027-08-07,97.03,4.2,Summer,Weekend,2027
Tufenkian Old Dilijan Complex,Dilijan,2027-08-07,212.50,4.7,Summer,Weekend,2027
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-07,198.32,4.5,Summer,Weekend,2027
Dilijan Resort,Dilijan,2027-08-07,187.50,4.3,Summer,Weekend,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-07,157.76,4.4,Summer,Weekend,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-07,151.93,4.2,Summer,Weekend,2027
Jermuk Grand Hotel,Jermuk,2027-08-07,181.25,4.3,Summer,Weekend,2027
Grand Hotel Gyumri,Gyumri,2027-08-07,96.95,4.1,Summer,Weekend,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-07,105.14,4.0,Summer,Weekend,2027
Aleksandrapol Hotel,Gyumri,2027-08-07,116.89,3.9,Summer,Weekend,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-08,300.08,4.7,Summer,Weekend,2027
Republica Hotel Yerevan,Yerevan,2027-08-08,300.00,4.5,Summer,Weekend,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-08,312.50,4.6,Summer,Weekend,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-08,267.95,4.4,Summer,Weekend,2027
Metropol Hotel Yerevan,Yerevan,2027-08-08,234.81,4.3,Summer,Weekend,2027
Grand Hotel Yerevan,Yerevan,2027-08-08,190.53,4.2,Summer,Weekend,2027
Opera Suite Hotel,Yerevan,2027-08-08,144.46,4.1,Summer,Weekend,2027
Silachi Hotel,Yerevan,2027-08-08,172.47,4.0,Summer,Weekend,2027
Marriott Tsaghkadzor,Tsaghkadzor,2027-08-08,174.16,4.6,Summer,Weekend,2027
Kecharis Hotel & Resort,Tsaghkadzor,2027-08-08,117.03,4.5,Summer,Weekend,2027
Ararat Resort Tsaghkadzor,Tsaghkadzor,2027-08-08,151.57,4.4,Summer,Weekend,2027
Golden Palace Tsaghkadzor,Tsaghkadzor,2027-08-08,115.23,4.2,Summer,Weekend,2027
Tufenkian Old Dilijan Complex,Dilijan,2027-08-08,194.86,4.7,Summer,Weekend,2027
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-08,200.00,4.5,Summer,Weekend,2027
Dilijan Resort,Dilijan,2027-08-08,166.49,4.3,Summer,Weekend,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-08,177.63,4.4,Summer,Weekend,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-08,122.41,4.2,Summer,Weekend,2027
Jermuk Grand Hotel,Jermuk,2027-08-08,105.22,4.3,Summer,Weekend,2027
Grand Hotel Gyumri,Gyumri,2027-08-08,127.13,4.1,Summer,Weekend,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-08,122.94,4.0,Summer,Weekend,2027
Aleksandrapol Hotel,Gyumri,2027-08-08,77.95,3.9,Summer,Weekend,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-09,242.68,4.7,Summer,Weekday,2027
Republica Hotel Yerevan,Yerevan,2027-08-09,218.68,4.5,Summer,Weekday,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-09,215.59,4.6,Summer,Weekday,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-09,206.02,4.4,Summer,Weekday,2027
Metropol Hotel Yerevan,Yerevan,2027-08-09,179.42,4.3,Summer,Weekday,2027
Grand Hotel Yerevan,Yerevan,2027-08-09,116.18,4.2,Summer,Weekday,2027
Opera Suite Hotel,Yerevan,2027-08-09,113.10,4.1,Summer,Weekday,2027
Silachi Hotel,Yerevan,2027-08-09,140.01,4.0,Summer,Weekday,2027
Marriott Tsaghkadzor,Tsaghkadzor,2027-08-09,123.96,4.6,Summer,Weekday,2027
Kecharis Hotel & Resort,Tsaghkadzor,2027-08-09,107.04,4.5,Summer,Weekday,2027
Ararat Resort Tsaghkadzor,Tsaghkadzor,2027-08-09,82.79,4.4,Summer,Weekday,2027
Golden Palace Tsaghkadzor,Tsaghkadzor,2027-08-09,132.75,4.2,Summer,Weekday,2027
Tufenkian Old Dilijan Complex,Dilijan,2027-08-09,127.94,4.7,Summer,Weekday,2027
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-09,118.80,4.5,Summer,Weekday,2027
Dilijan Resort,Dilijan,2027-08-09,173.34,4.3,Summer,Weekday,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-09,132.79,4.4,Summer,Weekday,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-09,119.17,4.2,Summer,Weekday,2027
Jermuk Grand Hotel,Jermuk,2027-08-09,131.96,4.3,Summer,Weekday,2027
Grand Hotel Gyumri,Gyumri,2027-08-09,120.11,4.1,Summer,Weekday,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-09,97.72,4.0,Summer,Weekday,2027
Aleksandrapol Hotel,Gyumri,2027-08-09,94.39,3.9,Summer,Weekday,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-10,296.34,4.7,Summer,Weekday,2027
Republica Hotel Yerevan,Yerevan,2027-08-10,216.08,4.5,Summer,Weekday,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-10,270.59,4.6,Summer,Weekday,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-10,242.47,4.4,Summer,Weekday,2027
Metropol Hotel Yerevan,Yerevan,2027-08-10,239.32,4.3,Summer,Weekday,2027
Grand Hotel Yerevan,Yerevan,2027-08-10,139.64,4.2,Summer,Weekday,2027
Opera Suite Hotel,Yerevan,2027-08-10,120.07,4.1,Summer,Weekday,2027
Silachi Hotel,Yerevan,2027-08-10,105.36,4.0,Summer,Weekday,2027
Marriott Tsaghkadzor,Tsaghkadzor,2027-08-10,117.90,4.6,Summer,Weekday,2027
Kecharis Hotel & Resort,Tsaghkadzor,2027-08-10,117.89,4.5,Summer,Weekday,2027
Ararat Resort Tsaghkadzor,Tsaghkadzor,2027-08-10,114.97,4.4,Summer,Weekday,2027
Golden Palace Tsaghkadzor,Tsaghkadzor,2027-08-10,100.88,4.2,Summer,Weekday,2027
Tufenkian Old Dilijan Complex,Dilijan,2027-08-10,198.86,4.7,Summer,Weekday,2027
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-10,157.55,4.5,Summer,Weekday,2027
Dilijan Resort,Dilijan,2027-08-10,163.48,4.3,Summer,Weekday,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-10,149.54,4.4,Summer,Weekday,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-10,157.20,4.2,Summer,Weekday,2027
Jermuk Grand Hotel,Jermuk,2027-08-10,123.24,4.3,Summer,Weekday,2027
Grand Hotel Gyumri,Gyumri,2027-08-10,120.31,4.1,Summer,Weekday,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-10,89.86,4.0,Summer,Weekday,2027
Aleksandrapol Hotel,Gyumri,2027-08-10,102.56,3.9,Summer,Weekday,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-11,259.60,4.7,Summer,Weekday,2027
Republica Hotel Yerevan,Yerevan,2027-08-11,271.55,4.5,Summer,Weekday,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-11,236.85,4.6,Summer,Weekday,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-11,240.47,4.4,Summer,Weekday,2027
Metropol Hotel Yerevan,Yerevan,2027-08-11,175.88,4.3,Summer,Weekday,2027
Grand Hotel Yerevan,Yerevan,2027-08-11,158.60,4.2,Summer,Weekday,2027
Opera Suite Hotel,Yerevan,2027-08-11,138.51,4.1,Summer,Weekday,2027
Silachi Hotel,Yerevan,2027-08-11,128.77,4.0,Summer,Weekday,2027
Marriott Tsaghkadzor,Tsaghkadzor,2027-08-11,148.41,4.6,Summer,Weekday,2027
Kecharis Hotel & Resort,Tsaghkadzor,2027-08-11,132.76,4.5,Summer,Weekday,2027
Ararat Resort Tsaghkadzor,Tsaghkadzor,2027-08-11,126.34,4.4,Summer,Weekday,2027
Golden Palace Tsaghkadzor,Tsaghkadzor,2027-08-11,110.15,4.2,Summer,Weekday,2027
Tufenkian Old Dilijan Complex,Dilijan,2027-08-11,155.27,4.7,Summer,Weekday,2027
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-11,170.56,4.5,Summer,Weekday,2027
Dilijan Resort,Dilijan,2027-08-11,135.83,4.3,Summer,Weekday,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-11,153.14,4.4,Summer,Weekday,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-11,130.89,4.2,Summer,Weekday,2027
Jermuk Grand Hotel,Jermuk,2027-08-11,153.67,4.3,Summer,Weekday,2027
Grand Hotel Gyumri,Gyumri,2027-08-11,93.69,4.1,Summer,Weekday,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-11,125.74,4.0,Summer,Weekday,2027
Aleksandrapol Hotel,Gyumri,2027-08-11,85.58,3.9,Summer,Weekday,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-12,322.35,4.7,Summer,Weekday,2027
Republica Hotel Yerevan,Yerevan,2027-08-12,270.76,4.5,Summer,Weekday,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-12,289.80,4.6,Summer,Weekday,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-12,172.03,4.4,Summer,Weekday,2027
Metropol Hotel Yerevan,Yerevan,2027-08-12,172.69,4.3,Summer,Weekday,2027
Grand Hotel Yerevan,Yerevan,2027-08-12,124.62,4.2,Summer,Weekday,2027
Opera Suite Hotel,Yerevan,2027-08-12,113.68,4.1,Summer,Weekday,2027
Silachi Hotel,Yerevan,2027-08-12,165.75,4.0,Summer,Weekday,2027
Marriott Tsaghkadzor,Tsaghkadzor,2027-08-12,162.00,4.6,Summer,Weekday,2027
Kecharis Hotel & Resort,Tsaghkadzor,2027-08-12,117.07,4.5,Summer,Weekday,2027
Ararat Resort Tsaghkadzor,Tsaghkadzor,2027-08-12,130.53,4.4,Summer,Weekday,2027
Golden Palace Tsaghkadzor,Tsaghkadzor,2027-08-12,88.35,4.2,Summer,Weekday,2027
Tufenkian Old Dilijan Complex,Dilijan,2027-08-12,130.99,4.7,Summer,Weekday,2027
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-12,200.00,4.5,Summer,Weekday,2027
Dilijan Resort,Dilijan,2027-08-12,112.57,4.3,Summer,Weekday,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-12,160.97,4.4,Summer,Weekday,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-12,128.05,4.2,Summer,Weekday,2027
Jermuk Grand Hotel,Jermuk,2027-08-12,122.01,4.3,Summer,Weekday,2027
Grand Hotel Gyumri,Gyumri,2027-08-12,90.19,4.1,Summer,Weekday,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-12,88.69,4.0,Summer,Weekday,2027
Aleksandrapol Hotel,Gyumri,2027-08-12,79.88,3.9,Summer,Weekday,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-13,319.81,4.7,Summer,Weekday,2027
Republica Hotel Yerevan,Yerevan,2027-08-13,196.76,4.5,Summer,Weekday,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-13,257.81,4.6,Summer,Weekday,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-13,203.83,4.4,Summer,Weekday,2027
Metropol Hotel Yerevan,Yerevan,2027-08-13,229.16,4.3,Summer,Weekday,2027
Grand Hotel Yerevan,Yerevan,2027-08-13,186.57,4.2,Summer,Weekday,2027
Opera Suite Hotel,Yerevan,2027-08-13,106.36,4.1,Summer,Weekday,2027
Silachi Hotel,Yerevan,2027-08-13,167.52,4.0,Summer,Weekday,2027
Marriott Tsaghkadzor,Tsaghkadzor,2027-08-13,110.31,4.6,Summer,Weekday,2027
Kecharis Hotel & Resort,Tsaghkadzor,2027-08-13,122.83,4.5,Summer,Weekday,2027
Ararat Resort Tsaghkadzor,Tsaghkadzor,2027-08-13,89.53,4.4,Summer,Weekday,2027
Golden Palace Tsaghkadzor,Tsaghkadzor,2027-08-13,97.61,4.2,Summer,Weekday,2027
Tufenkian Old Dilijan Complex,Dilijan,2027-08-13,175.57,4.7,Summer,Weekday,2027
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-13,158.19,4.5,Summer,Weekday,2027
Dilijan Resort,Dilijan,2027-08-13,130.60,4.3,Summer,Weekday,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-13,115.37,4.4,Summer,Weekday,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-13,166.90,4.2,Summer,Weekday,2027
Jermuk Grand Hotel,Jermuk,2027-08-13,181.25,4.3,Summer,Weekday,2027
Grand Hotel Gyumri,Gyumri,2027-08-13,146.61,4.1,Summer,Weekday,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-13,145.60,4.0,Summer,Weekday,2027
Aleksandrapol Hotel,Gyumri,2027-08-13,105.41,3.9,Summer,Weekday,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-14,319.94,4.7,Summer,Weekend,2027
Republica Hotel Yerevan,Yerevan,2027-08-14,244.92,4.5,Summer,Weekend,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-14,223.83,4.6,Summer,Weekend,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-14,231.72,4.4,Summer,Weekend,2027
Metropol Hotel Yerevan,Yerevan,2027-08-14,192.02,4.3,Summer,Weekend,2027
Grand Hotel Yerevan,Yerevan,2027-08-14,179.94,4.2,Summer,Weekend,2027
Opera Suite Hotel,Yerevan,2027-08-14,170.34,4.1,Summer,Weekend,2027
Silachi Hotel,Yerevan,2027-08-14,193.75,4.0,Summer,Weekend,2027
Marriott Tsaghkadzor,Tsaghkadzor,2027-08-14,155.10,4.6,Summer,Weekend,2027
Kecharis Hotel & Resort,Tsaghkadzor,2027-08-14,129.38,4.5,Summer,Weekend,2027
Ararat Resort Tsaghkadzor,Tsaghkadzor,2027-08-14,101.29,4.4,Summer,Weekend,2027
Golden Palace Tsaghkadzor,Tsaghkadzor,2027-08-14,91.77,4.2,Summer,Weekend,2027
Tufenkian Old Dilijan Complex,Dilijan,2027-08-14,212.50,4.7,Summer,Weekend,2027
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-14,200.00,4.5,Summer,Weekend,2027
Dilijan Resort,Dilijan,2027-08-14,171.04,4.3,Summer,Weekend,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-14,172.83,4.4,Summer,Weekend,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-14,165.71,4.2,Summer,Weekend,2027
Jermuk Grand Hotel,Jermuk,2027-08-14,181.25,4.3,Summer,Weekend,2027
Grand Hotel Gyumri,Gyumri,2027-08-14,162.50,4.1,Summer,Weekend,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-14,125.29,4.0,Summer,Weekend,2027
Aleksandrapol Hotel,Gyumri,2027-08-14,127.07,3.9,Summer,Weekend,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-15,317.70,4.7,Summer,Weekend,2027
Republica Hotel Yerevan,Yerevan,2027-08-15,300.00,4.5,Summer,Weekend,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-15,312.50,4.6,Summer,Weekend,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-15,221.51,4.4,Summer,Weekend,2027
Metropol Hotel Yerevan,Yerevan,2027-08-15,250.00,4.3,Summer,Weekend,2027
Grand Hotel Yerevan,Yerevan,2027-08-15,191.12,4.2,Summer,Weekend,2027
Opera Suite Hotel,Yerevan,2027-08-15,187.50,4.1,Summer,Weekend,2027
Silachi Hotel,Yerevan,2027-08-15,129.48,4.0,Summer,Weekend,2027
Marriott Tsaghkadzor,Tsaghkadzor,2027-08-15,133.29,4.6,Summer,Weekend,2027
Kecharis Hotel & Resort,Tsaghkadzor,2027-08-15,144.11,4.5,Summer,Weekend,2027
Ararat Resort Tsaghkadzor,Tsaghkadzor,2027-08-15,110.78,4.4,Summer,Weekend,2027
Golden Palace Tsaghkadzor,Tsaghkadzor,2027-08-15,104.95,4.2,Summer,Weekend,2027
Tufenkian Old Dilijan Complex,Dilijan,2027-08-15,212.50,4.7,Summer,Weekend,2027
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-15,200.00,4.5,Summer,Weekend,2027
Dilijan Resort,Dilijan,2027-08-15,134.72,4.3,Summer,Weekend,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-15,187.50,4.4,Summer,Weekend,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-15,168.33,4.2,Summer,Weekend,2027
Jermuk Grand Hotel,Jermuk,2027-08-15,180.65,4.3,Summer,Weekend,2027
Grand Hotel Gyumri,Gyumri,2027-08-15,88.04,4.1,Summer,Weekend,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-15,103.20,4.0,Summer,Weekend,2027
Aleksandrapol Hotel,Gyumri,2027-08-15,95.37,3.9,Summer,Weekend,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-16,283.93,4.7,Summer,Weekday,2027
Republica Hotel Yerevan,Yerevan,2027-08-16,247.46,4.5,Summer,Weekday,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-16,269.73,4.6,Summer,Weekday,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-16,211.72,4.4,Summer,Weekday,2027
Metropol Hotel Yerevan,Yerevan,2027-08-16,215.53,4.3,Summer,Weekday,2027
Grand Hotel Yerevan,Yerevan,2027-08-16,169.26,4.2,Summer,Weekday,2027
Opera Suite Hotel,Yerevan,2027-08-16,185.37,4.1,Summer,Weekday,2027
Silachi Hotel,Yerevan,2027-08-16,176.05,4.0,Summer,Weekday,2027
Marriott Tsaghkadzor,Tsaghkadzor,2027-08-16,123.15,4.6,Summer,Weekday,2027
Kecharis Hotel & Resort,Tsaghkadzor,2027-08-16,110.83,4.5,Summer,Weekday,2027
Ararat Resort Tsaghkadzor,Tsaghkadzor,2027-08-16,110.29,4.4,Summer,Weekday,2027
Golden Palace Tsaghkadzor,Tsaghkadzor,2027-08-16,129.09,4.2,Summer,Weekday,2027
Tufenkian Old Dilijan Complex,Dilijan,2027-08-16,160.76,4.7,Summer,Weekday,2027
Best Western Plus Paradise Hotel Dilijan,Dilijan,2027-08-16,178.05,4.5,Summer,Weekday,2027
Dilijan Resort,Dilijan,2027-08-16,186.16,4.3,Summer,Weekday,2027
Jermuk Olympia Sanatorium,Jermuk,2027-08-16,132.88,4.4,Summer,Weekday,2027
Jermuk Ashkharh Health Center,Jermuk,2027-08-16,132.31,4.2,Summer,Weekday,2027
Jermuk Grand Hotel,Jermuk,2027-08-16,103.50,4.3,Summer,Weekday,2027
Grand Hotel Gyumri,Gyumri,2027-08-16,115.51,4.1,Summer,Weekday,2027
Berlin Art Hotel Gyumri,Gyumri,2027-08-16,113.44,4.0,Summer,Weekday,2027
Aleksandrapol Hotel,Gyumri,2027-08-16,128.62,3.9,Summer,Weekday,2027
"The Alexander, a Luxury Collection Hotel, Yerevan",Yerevan,2027-08-17,292.72,4.7,Summer,Weekday,2027
Republica Hotel Yerevan,Yerevan,2027-08-17,196.62,4.5,Summer,Weekday,2027
DoubleTree by Hilton Yerevan,Yerevan,2027-08-17,231.97,4.6,Summer,Weekday,2027
Ani Grand Hotel Yerevan,Yerevan,2027-08-17,234.48,4.4,Summer,Weekday,2027
Metropol Hotel Yerevan,Yerevan,2027-08-17,220.71,4.3,Summer,Weekday,2027
